MBKP con n=500 y m=15
V=[ 42, 105,  29,  15, 137,  12,  31,  16,  55,  39,  58,  58,  98,  84,   9,  69,  74,  51,  29,  18,  12,  32,  25,  25,  14,   2,
    60,  23,  11,  20,  43,  16,  26,  26,  13,  81,  63,  31,  65,  51,  95,  46,   5,  68,  25,   4,  33,  13,  57,  46,  58,  34,
   108,  29,  63,  36,  63,  36,  46,  39,  61,  27,  40,  58,  25,  41,   9,  18, 120, 133,  49, 112,  31,  24,  53,  11,  47,  27,
    18,  74, 124,  49,  35,  53,  88,  39,  27,  83,  23,  54,  50,  97,  44, 156,  42,  82,  88,  42,  41,  71,  94,  70,  91,  67,
    98,  26,  46, 132,  33,  25,  55,  65,  40,  25,  57, 124,  40,  68,  18,  64,  80,  59,  37,  30,  35,  76,  17,  29,  28,  41,
    35,  44,  36,  22,  63,  24,  80,  26,  16,  46,  62,  89,  68,  36, 117,   9,  15,  13,  59,  74,  11,  51,  24,  89,  42,  14,
    21,  56, 115,  63,  39,  63,  25,  73, 100,  26,  63,  81,  61,   9,  85,  74,  54,  33,  15, 140,  98,   8,  30,  76,  19,  22,
    75,  27,  17,  35,  62, 110, 101,  78,  55,  16,  60,  27,   8,  24,  17,  60,  22, 149,  83,  76,  26,   6, 112,  27,  48,  21,
    24,  67,  89,  87,  38,  74,  89,  14,   9,  35,  25, 115,  29,  12,  30,  61, 115, 121,  34,  73,  22,  16,  24,  28,   7, 101,
    52,  93,  14,  37,  71,  19,   5, 125,  42,  26,  37, 122,  50,   6,  29,  60,  50,  23,   7, 106,  40,  47,  73,  34,  11,  31,
     8,  18,  28, 112,  58,  77,  10,  42,  46,  36,  17,  49,  28,  68,  82,  85,  57,  39,  64,  26,  56,  45,  40,  54,  91,  46,
    95,  28,  86,  88,  54,  12, 125,  19,  83,  48,  78, 139,   6,  43, 114,  58,  74,  12,  25,  22,  39,  75,  13,  22, 113,  41,
    40,  13,  44,  29,  40,  14,  69,  68,  20, 103,  48, 119,  62, 128,  85,  32,  81,  36,  28,  56,  10, 115,  25,  41,  13,  16,
    83,  89,  35,  44,  22,  39, 108,  28,   9,  16,  54,  19,  24, 111,  87,  68,  60,  10,  38,  48,  50,  26,  60,  44,  19,  55,
    12,  39,  96,  94,  28,  11,  43,  87,  81,  29,   5,  19,  13,  11,  92,  11,  18,  98,  39,   5,  39,  42,  46,  71,  73,  10,
    59,   7,  77,  75, 118,  50,  44,  53,  29,  37,  84,  85,  40,  34,  39,  90,  11,  56,  24,  24,  86,  64,  62,  66,  10,  63,
    79,  62,  12,  62,  35,  70,  31,  46,  33,  14, 110,  69,  20,  97,  60,  15,  46,  65,  18,  54,  29,  90,  30, 112,  45,  38,
   150,  96,  12,   6,  64,  21,  28,   6,  78,  21,  74,  76,  33,  18,  35,  97,  57,  94,  17,  68,  53,  49,  14,  65,  86,  33,
    63,  48,  13,   8,  15,  42,  32,  30,  84,  52,  24,  10,  46,   7, 102,  66,  27,  84,  15,  14,  35,  61,  41,  93,  30,  66,
    84,  65,  45,  25,  67,  53]
R=[[12, 29,  7, 11, 38, 22, 35,  5, 44, 40, 44, 18, 33, 24, 21, 35, 33, 43, 47,  7, 39, 41, 36, 20,  5, 10, 22, 16,  7, 40, 35, 47, 11,  8,
    21, 18, 22, 19, 42, 46, 41, 24, 21,  5, 35, 25, 24, 20, 17, 29, 19, 24,  6, 10, 41, 26, 32, 28, 13, 43, 13, 35, 26, 44, 13, 35, 11, 22,
    19, 37, 35, 12,  7, 14, 13, 31, 38,  9, 37, 36, 10, 32, 36, 25, 34, 12, 32, 47, 40, 40, 18,  5, 13, 28, 44, 35, 47, 21, 26, 30, 12, 10,
    26, 18, 10, 29, 45, 24, 13, 19, 45, 46,  9, 38, 43, 31, 47, 23, 19, 38, 29, 21, 16, 40, 31, 23, 44, 24, 37, 20, 10, 21, 29, 35,  6, 30,
    13, 14, 46, 45, 24, 10, 19, 35, 44,  6, 30, 39, 47, 14, 10, 38, 19, 47, 31, 27, 13, 28, 47, 25, 22, 21, 39, 33, 35, 16, 37,  5, 28, 45,
    34, 25,  7, 13, 32, 39, 26, 31, 18, 26, 26, 34, 40, 12, 10, 13,  6, 39, 29, 28, 25, 37, 32, 11, 32,  5, 38, 42, 46, 12, 45, 16,  9, 46,
    45, 13, 25, 37,  5, 27,  8, 39, 25, 45, 35, 14, 15, 19, 46, 15, 45, 40, 23, 43, 12, 19, 18, 38, 15, 27, 45, 42,  7, 25, 27, 30,  6, 35,
    20, 22,  6, 24, 10, 12, 28, 40, 43, 10,  5, 31, 37,  9, 24, 16, 25, 18, 30, 25, 33,  5,  9, 43, 32,  7, 28, 36, 13, 19, 16, 46, 18, 29,
    29, 32, 25, 35, 26, 42, 29, 27, 22, 35, 26, 19, 40, 46, 42, 29, 10, 24, 29, 11, 16, 38, 13, 14, 11, 29, 25, 28, 23, 36, 12, 32, 39, 21,
    11, 23,  8, 37, 46, 20, 37, 30, 25, 36, 12, 41, 21, 27, 27, 47, 19, 41, 38, 23, 42, 40, 10,  9, 14, 35, 11, 42, 40, 41,  7, 16, 40, 13,
    18, 38, 27,  7,  8, 46, 17, 26, 26, 38, 35,  5, 41, 32, 11, 13, 26, 45, 38, 34, 26, 10, 27, 12, 22, 18, 40, 45, 43, 25, 15, 37, 35, 20,
    18, 11, 45, 19, 31, 47, 47, 47, 33, 35, 33, 39, 31, 30, 31, 31, 19,  7,  7,  9, 23, 21,  7, 20, 34, 27, 41, 43, 20, 17,  9, 38, 44,  5,
    27, 17, 37, 12, 12, 28, 39, 34, 38, 24, 36, 42,  7, 20, 42, 13, 10, 37, 27, 23, 37, 27, 28, 25, 22, 47, 41, 39, 39, 10, 17, 33, 13, 44,
    22, 20, 16, 11, 21, 26, 38, 39, 47, 42, 40, 19, 42, 10, 14, 26,  6, 35, 32, 40, 45, 10, 19, 29, 29, 24, 15, 33,  8, 34, 41, 15, 44, 13,
    45, 17, 31, 33, 11, 45, 39, 36, 22, 42,  9, 41, 40,  6, 11,  8, 25, 24, 25, 44, 35, 37, 32, 45],
