MUKP con n=1000 y m=20
V=[ 38,  20,  65,  16,  22,  56,  16,  20,  17,  26,  38,  91,  38, 125,  33,  71,  14,  22,  19,  45,  31,  48,  78,  29,  53, 111,
    80,  80,  15,  38,  59,  46,  61,  17,  95,  50,  19,  55,   8,  41,  28,  57,  78,  36,  82,  24,  19,  59,  35,  41,  33,  26,
     5,  14,  29,  16,  41, 114,  10,  35, 147,  22,  60,  60,  26,  59,  79,  14,  25, 144,  24,   9, 168,  58,  11,  32,  71,  52,
    18,  61,  11,  43,  38,   5,  66,  76, 127, 119,  75,  38,  13,  30,  42,  63,  48,  47,   4,  15,  28,  44,  30,  53, 111,  13,
    53,  13,  99,  56,  38,  72,  35,  69,  59,   6,  15,  17,  81,  11, 116,  31,  22,  72,   9,  11,  62, 120,  24,  32,  91,  14,
    67,  85,  70,  89,  30,  65,  98,  93,  15, 104,  70,  87,  12,  77,  96,  75,  66,  37,  33,  16,  67,  17,  20,  35,  45,  19,
    70,  62,  56,   5,  13,  31,  92,  29,  52,  61,  97,  88,  59,  25,   6,  38,  34,  15,  18,  11,  33,  13,  24,  80,  49,  17,
   102,  42,  45,  66,  19,  70,  21,  44,  13,  25,  58,  27,  19,  68,  14,  38,  18,  16,  16,  31,  87,  34,  25, 104,  71,  79,
    42,  32,  85, 137,  49,  12,  78,  35,   6,   8,  23,  39, 109,  37,  61,  54,  48,  38,  11,  45,  18,  98, 114,  21,  71, 123,
    70,  10,  26,  90,  23,  47,  65,  45,  55,  29,  17,  69,  42,  34,  48,  83,  13,  37,  69,  42,  88,  38,  43,  98,  31,  65,
    10,  39,  17,  69,  43,   5,  26,  69,   7,  33,  40,  96,  72, 102,  60,  15,  69,  47,  51,  56,  88,  25,  58,  67,  17,  69,
    18,  15, 133,  21,  20,  63,  18,  23,  68,  72,  65, 102,  26,  53,  55,  65,  37,  43,  19,  49,  59,  39,  91,  13, 129,  65,
    27,  24,  63,  34,   8,  69,  26,  55,  26,   4,  60,  19,  13,  48,  17,  70,  43,  54, 131,  14,  54,   7,  69,  32,  13,  23,
    25,   5,  12,  49,  68,   8,  96,  99,  77,  15,   5,  66,  20,   2,  24,  35,  68,  55,  10, 118, 101,  64,  28,  40, 147,  30,
    75,  24,  16,   7,  97,  20,  57,  59,  27,  14,  99,  75, 113,  34,  45,  19,  71,  36,  22,  16,  58,  39,  35,  36,  12,  72,
    11,  76,  30,  92,  44,  25,  58, 157,  65,  64,  96,   4,  36,  87,  38,  19,  38,  53,  18,  50,  83, 109,  42,  24,  50,  30,
    34,  94,  45,  66,  33,   7,  62,  39,  20,  35,  52,  16,  96,  55,  22,  16,  93,  31,  12,  24,  54,  25,  11,  63,  41,  47,
    21,  25,  62,  50,  12,  21,  33,  18, 150,  72,  16,  53,  91,   9,  92,  41,  29,  19, 100,  14,  25,  20,  59,  27,  57,  42,
    69,  23,  35,  25, 164,  22,  88,  35,  72,  12,  24,  14,  77,  36,  27,  60,  26,  18,  20, 125,  35,   6,  25, 120,  97,  40,
    59,  34,  39,  62,  15,  67,  39,  47,  58, 127,  30,  30,  19,  44,  77,  37,  40,  17,  47,   8,  21,  44, 124,  98,  34,  30,
    17,  56,  22,  11,   6, 113,  56,  46,  29,  29,  15,  18,  88,  52,  21,  30,  21,  54, 110,  19,  61,  96,  42,  48,  30,  22,
   142,  14,  71,  73,  33,  44, 103,  72,  78,  67,  64,  20, 126,  55,  47, 109,  61, 130,  50,   8,  74,  10,  32,  54,  21,  12,
    26,  40,  39,  66,  45, 139,  37,  83,  56,  84,  70,  28,  14,  58, 107,  78,  49,  58,  40,  60,  39,  16,  58,  25,  47, 138,
    13,  29,  20,  16,  43, 113,  54,  68,  43,   5,   3,  51,  14,  51, 126, 150,  14,  34,  18,  28,  19, 103,  18,  29,  48,   9,
   120,  68,  35,  85,  99,  76,  36,  92,  24,  16,  67,   9,  84,  27,  76,  39,  44,  32, 131, 123,  27,  18,  21,  49,  64, 104,
    21,  24,  37,  78,   7, 101,  13,  88,  68,  67,  55,  35,  19,  92,  61,  27,  12,  93,  76,  53,  47,  39,  50,  15,  95,  18,
    40,   9, 100,  26,  33,  35,  11,  14, 136,  22,   9,  10,  74,  71,  28,  36,  20,  58,  22, 134,  21,  80, 105,  26,  14,  92,
    10,  69,  16,  67,  25,  20,  81, 137,   9,  42,  21,  33,  77,  29, 113,  24,  44,  22,  60,  41,  29,  30,  38, 101, 117,  68,
    60,  66,  74,  91,  95,  31,  30,  30,  52,  37,  59,  19,  76,  53,  27,  18,  22,  17,  92,  55,  40,  48, 102,  26,  25,  12,
    31, 109,  81,  78,  28,  49,  41,  64,  34,  36,  48,  14,  49,  38,  28,  26,  26,  59,  46,  61,  18,  13,  14,  32,  21,  30,
    38,  62,  51,  68,  10,  23,  42,  81,  29,  41,  41,  61,  19,   9,  50,  44,  25,   6,  56,  66,  22,  30,   4,  56, 107,   8,
    35,  18,  90,  32,   6,  78,  41,  65,  73,  47,   6, 128,  20, 103,  88,  54,  38,  15,  14,  62,  61,   5,  61,  79,  20,  22,
    22,  15,  53,  64, 125,  21,  34,   7,  17,  51,  23,  58,  89,  24,  68,  22,  75,  62,  46,  41,  34,  53,  15,  35,  13,  29,
    91,  21,  56,  19,  37,  39,  25, 104,  19,  57,  41,  30,  28,  73,  49,  24,  34,  27,  59,  21,  20, 113,   7, 118,   5,  70,
    81,  68,  44,  51,  55, 114,  24,  39,  62,  27,  30,  33, 111,  43,  49,  29,  25,  20,  47,  62,  62,  32,  47,  76,  14,  44,
    23,  86,  52,   9,  36,  12,  43,  25,  89,  52,  15,  22, 100,  13,  13,   4,  21, 132,  66, 108,  10,  43,  19,  42,  21,  68,
   104,  16,  97,  44,  38,  90,  76,  27,  45,  32,  22, 115,  74,  15,  22,  23, 122,   7, 125,  40,  35,  51,  27, 124,  28,  16,
   160, 119,  27, 141,  47,  26,  24,  40, 117, 118,  21, 100,  13,  39,  17,  23,  54,  46, 130, 109,  94,  59,  80,  43,  85, 111,
     3,  22,  54,  27,  41,  68,  11,  63,  32, 123,  16,  25]
R=[[13, 35, 44, 36, 39, 12, 12, 11, 38, 25, 30,  8, 34, 12, 19, 17,  8, 14, 28, 22, 16, 36, 27, 24, 23, 29, 11, 11, 31, 23, 34, 16, 31, 27,
    15, 13, 12, 34, 10, 38, 33, 40, 22, 29, 10, 19, 18, 17,  9, 14, 37, 26, 40, 27, 40, 31, 14,  9, 39, 42, 10, 32, 41, 46, 26, 17, 29, 34,
    19, 40, 32, 12, 36,  9, 33, 38, 31, 14, 47, 19, 18, 22, 39, 14, 21, 26, 44,  8, 47, 41, 37, 45, 33, 35, 30, 16, 12, 36, 10, 28, 14, 26,
    44, 25, 11, 44, 37, 12, 43, 31, 11, 24, 13, 27, 13, 21, 32, 14, 17, 37, 14, 13, 37, 18, 20, 36, 32, 20, 13, 15, 37, 13, 47, 20, 27,  8,
    15, 41, 37, 46, 39, 21, 13, 45, 16, 16, 28, 43, 24, 29, 28, 32, 36, 21, 14, 28, 15, 46, 21, 29, 45, 16, 27, 32, 21, 15, 40, 41, 32, 27,
    34, 33, 19, 34, 26, 21, 46, 33, 29, 25, 42, 20, 37, 21, 37,  8, 43, 19, 46, 12, 41, 38, 33, 16, 23,  8, 45, 38, 14, 18, 45, 43, 29, 30,
    10, 19, 47, 46, 45, 42, 43, 29, 24, 11, 25, 19, 13, 46,  8, 30, 46, 37, 33, 34, 25, 19, 15, 43, 21, 23, 37, 28, 11, 34, 31, 32, 41,  8,
    40, 36, 18, 25, 30, 38, 45, 30, 16, 26, 43, 21, 22, 21, 17, 43, 19, 11, 41, 19, 20, 25, 43, 32, 17, 17, 47, 41, 33, 17, 39, 18, 41, 33,
    11, 21, 16, 13, 36, 19, 36, 38, 15, 41, 26, 29, 18, 45, 12, 43, 36, 21, 20, 20,  9, 20, 20, 16, 31, 46, 29, 23, 46, 33, 37, 45, 41, 25,
    32, 19, 31, 36, 32, 17, 47, 11, 25, 26, 20, 45,  9, 20, 26, 14, 14, 21, 10, 13, 46, 43, 36, 44, 39, 45, 12, 10, 35, 17, 18, 31, 26, 35,
    23, 10, 20, 37, 26, 42, 10, 14, 31, 42, 11, 20, 30, 10, 35, 19, 15, 11, 37, 37, 22, 46,  9, 26, 31, 27, 28, 47, 28, 23, 40, 11, 25, 23,
    23, 43, 28, 20, 32, 24, 37,  8, 10, 46,  9, 47, 16, 22, 45, 47,  8,  8,  9, 10, 23, 31, 26, 26, 33, 17, 40, 23, 19, 22, 30, 11, 11, 10,
    33, 37, 14, 26, 14, 29, 26, 25, 39, 31, 47,  8, 36, 36, 26, 14, 37, 15, 20, 23, 43, 18, 30, 38, 20, 47, 33, 23, 13, 10, 35, 45, 37, 30,
    10, 11, 20, 41, 24, 20, 26, 15, 18, 40, 15, 41, 21, 39, 28, 44, 38, 38, 15, 39, 32, 40, 39, 45, 18, 15, 10, 38, 18, 34,  9, 22, 19, 35,
    16, 28, 47,  9, 29, 42, 32, 42, 11, 46, 27, 43, 15, 34, 39, 40, 21, 15, 38, 22, 43, 30, 11, 38, 39, 43, 33, 37, 27, 41, 38, 19,  9, 42,
    37, 22, 32, 32, 14, 22, 21, 29,  9, 31, 34, 45, 15,  8, 47, 43, 14, 17, 10, 23, 34, 28, 44, 39, 25, 31, 39, 24, 10, 39, 28, 20, 30, 38,
    10, 45, 25, 14, 19, 47, 17, 29, 28, 37,  8, 30, 14, 10, 38, 21, 16, 13, 34, 10, 25, 34, 23, 42, 25, 25, 35, 35, 30, 46, 23,  8, 42, 18,
    38, 18, 37, 32, 13, 47, 19, 14, 16, 43, 26, 26, 43, 17, 42, 20, 29, 44, 42, 40, 34, 46, 36, 35, 44, 28, 16, 43, 28, 32, 37, 45, 25, 23,
    19, 27, 20, 31, 31, 33, 25, 42, 19, 10, 42, 11, 16, 32, 37, 23, 10, 26, 29, 41, 40, 13, 11, 47, 39, 46, 14, 25, 45, 19, 12, 24, 22, 10,
    13, 20, 29, 23, 41, 31, 32, 32, 32, 15, 47, 38, 40, 31, 10, 45, 41, 35, 41, 31, 47, 28, 11, 44, 27, 44, 38, 37, 44, 18, 14, 17, 47, 25,
     8, 21, 46, 10, 32, 18, 16, 42, 42, 46, 44, 43, 18, 17, 21, 23, 20, 16, 28, 38, 41, 29, 12, 21, 42, 26, 33, 23, 19, 41, 45, 30, 39, 29,
    35,  8,  8, 40, 35, 31, 34, 14, 22, 16, 19, 30, 45, 47, 15, 38, 32, 16, 18, 44, 14, 25, 35, 16, 21, 26, 10, 23, 35, 29, 38, 44, 22, 22,
    39, 11, 26,  9, 11, 43, 36, 34, 25, 35, 14, 11, 19, 32, 26, 40, 35, 38, 44, 18, 13, 22, 38, 46, 14, 21, 14, 47, 39, 22, 23, 22, 13, 31,
    34, 11, 30, 34, 23, 21, 28, 15, 23, 40, 11, 14, 10, 32, 13, 15, 15, 42, 20, 16, 16, 40, 39, 23, 30, 45, 41, 23, 23, 32, 18, 13, 34, 29,
    37, 45,  8, 11, 20,  8, 46, 30, 43, 44, 25, 21, 11, 46, 22, 28, 33, 12, 35, 17,  8, 18, 18, 40, 17, 40, 24, 16, 33, 30, 20, 39, 37, 25,
    29, 42, 18, 19, 29, 32, 20, 41, 31, 21, 30, 36, 36, 18, 23, 20, 26,  9, 46, 13, 16, 11, 11,  9, 39,  8, 47, 36,  9, 47, 46, 44, 31,  8,
    43, 25, 41, 15, 44, 13, 23, 10, 45, 12, 37, 11, 20, 28, 29, 17, 43, 36, 47, 46, 37, 30, 14, 45, 14, 45, 18, 45, 26, 38, 12, 14, 13, 39,
    44, 26, 12, 32, 14, 39, 17, 27, 19, 46, 33, 39, 23, 12, 37, 41, 19, 46, 40, 29, 45, 13, 40, 40, 25, 13, 38, 34, 47, 17, 20, 10, 32, 29,
    32, 38, 26, 33, 34, 45, 19, 42, 19, 41, 43, 34,  9, 30, 39, 10, 37, 31, 45, 31, 13, 15, 45, 37, 14, 18, 37, 34, 37, 23, 30, 32, 11, 15,
    41, 14,  9, 10, 18, 44, 10, 16, 16, 33, 21, 42, 37, 46],
