MKP con n=1000 y m=20
V=[ 32, 137,  20,  22, 105,  68,  65,  17,  25, 105,  56,  46,  13,  35,  29,  12,  25, 114,   9,  16,  57,  24,  47,  24,  40, 141,
    29,  10,  85,  24,  40,  18,  96,  56,  68,  50,  59,  17,  50,  28,  23,  32,  22,  13,  56,  12,  97,  27, 103,  29,  39,   6,
    28,  53,  64,  90,  12,  11,  33,  44,  25,  66,  14,  23,   6,  57, 112,  10,  24,  16,  29,  23,  16,  63,  29,  15,   3,  48,
    57,  58,  85,  16,  14, 105, 121,  16,  17,  34,  66,  11,  33,  18, 103, 108,  32,  87,  28,  23, 128, 103,  40,  64,  46,  32,
    23,  64,  14, 106,  11,  33,  27,  10,  56,  14,  13,  47,  80,  21,  68,  47,  93,  79,  40,   9,  62,  68,  67,  17,  33,  63,
   134,  20, 133,  63,  15,  31,  37,  56,  35,  40,  89,  47,  94,  38, 116,  25,  60,  27,  20,  27,  31,  80, 115,  80,  81,  87,
    22,  37,  55,  35, 139,  60, 105,  65,  48, 103,  52,  20,  54,  54, 107,  26,  63,  39,  66,  73,  55,  37,  35,  53,  10,  56,
    45,  74,  24,  72,  24,  72,  69,  30,  63,  73,  13, 136,  59,  81,  25,  10,  71,   9, 135,  67,  18,  72,  94,  45,  35,   3,
    50,  23,  49,  59,  66,  44,  63,  78,   8,  56,  88,  37,  95,  95,  26,  34,  59,  28,  13,  12, 112,  35,  68, 105,  17,  64,
    74,  15,  49,  68,  77,  74,  10,   8,   8, 118,  34,  49,  30,  26,  30,  35,  12,  19,  30,  50,  58,  10,  22,  87,  11,  67,
    25,  29,  65,  12,  50,  48,  62,  51,  24,  28,  26,  15,  12,  23,  51,  40,  43, 117,  48,  18,   3,  16,   4,  54,  42,  26,
    62, 142,  28,  11,  46,  28,  17,  84, 109,  59,   8,  28, 136,  79,  12, 118,  25,  55, 108,  17,  65,  11,  68,  17, 116,  45,
     6,  18,  65,  67,  24,  12,  51, 116,   8,  24,  95,  24,   5,  44, 113,  87,  63,  17,  42,  17,  72,  32,  38,  44,  56,  81,
    38,  59,  14,  43,  42,  64,  52,  86,  17,  16,  59,  63,  14,  94, 106,  16,  12,  99,  44,  31, 100,  12,  45,  25,  21,  12,
    13,  29,  10,  29,  67,  67,  74,  69,  11,  20, 130,  98,  76,  24,  96,   7,  14,  35,  24,  10,  89,  66,  43,  23,  32,  99,
    45,  23,  99,  34,   9,  15,  65,  33,  12,  34,  57,  44,  18,  42,  15, 145,  74,  50,  73, 132,  64,  35,  13,  48,  11,  52,
    64,  62,  24,  35,  22, 102,  91,  35, 120,  32,  38, 116,  57, 141, 102,  40,  22,  50, 107,  16,  48,  79,  27,  21,  26,   7,
    50,  49,   8,  31,   6,  90,  49,  20,  49,  17,  21,  49,  60,  21,  65, 111,  36,  78,   6,  54,  31,  22,  30,  44,  92,  20,
    20,  23,  72,  30,  54,  18,  17,  21,  62,  36, 102,  40,  82,  37,  45,  38,  39, 109, 112,  47,   3,  13,  91,  27,  53,  18,
    34,  14,  29,  11,  81,  53,  44,  54,  53,  66,  66,  39,  34,   6,  22,  40,  98,  23,  16,   4,  41,   6,  40,  60,  27,  88,
     8,   5, 105,  43,  95,  11,  26,  30,  32,  71,  54,  23,  26,  59, 125,  23,  92,  14,   8,  40,   4,  47,  24,  70,  29,  34,
    35,  67,  79,  15,  41,  95,  56,  32,  59,  44,  43,  50,  24,  99,   8,  65,  18,  83,  45,  29,  41,  63,  70,  43,  30,  56,
    21,   6,  65,  25,   7,   8,  34,  89,  16,  13,   6, 156,  96,  30,  43, 131,  39,  86,  33,   9,  17,  51,  37,  50, 103,  30,
    28,  34,  65,  60,  38,  44,  38,  63,  11,  20,  58,  71,  75,  10,  61,  65,  69,   9,  23,  77,  88, 158, 128,  93,  57,  67,
    34,  53,  35,  33,   8,  46,  58,  40,  64,  50,  64,  64,  18, 106, 110,  53,  78,  65,  43,  55,  48,  65,  64, 106,  10,  52,
   104,  24,  15,  42,  69,  19,  27, 103,  26,  33,  65,  46,  67,  56,  40,  39,  33, 119,  92,  70,  47,  16,   9,  21,  57, 147,
    47,  64,  15,  44,  63,  31,  51,  49,  16,  30, 110,  48,  50,  31,  26,  17,  37,  60,  48,  37,  73,  27,  36,  74,  48, 121,
     6,  18,  13,  95,  12,  27,  84,  65,  53,  70,  33,  26,  17,   9,   5,  20,  15,  68,  48,  43,  16,   5, 108,  61,  65,  37,
    23,  46,  17,  10,  31,  73,  11,   8,  15,  43,  54,  56,  63, 101,   7,  56,  28,  71,  36,  41,  15,  92,  30, 143,  31,  31,
    78,  44,  12,  33,  19,  39,  69, 109,  33,  77,  26,  47,  30,  73,  74, 116,  28,  40,  38,  31,  14,  41,  51,  32,  49,  31,
    18,  38,  25,  22,  34,  45,  76, 102,  58,  43,  16,  54,  37,  35, 102,  51,  65,  19, 123,  37,  56,  89,  57,  90,  41,  58,
   102,  70, 120,  27,  60,  97,  11,  77,  83,  12,  18,  31,  19,  21,  52,  21,  30,  42, 116,  53, 108,  13, 100,  92,  17,  64,
    60,  60,  43,  47,  17,  60,  56, 139,  18,  70,  25, 115,  31,  58,  58,  66,  88,  95,  29,  24,  25,  66,  44,  80,   9,  79,
    28, 126,  79,   7,  39,   6,  10,  22,  83, 127,  97,  45, 137,  43,  82,  56, 115,  73,  29,  89,  92, 150, 108, 125,  94,  11,
    13,  86,  68,  86,  58,  34,  61,  83,  17,  32,  11,  41,   9,  16,  75,  36,  38,  20,  69,  10,  86, 150,  70,  46,  10,  25,
   102,  23,  13,  89,  61,  61,  46,  48,  86,  10,  11,  15,  45,  36,  22,  31,  13,  10,  27,  30,  18,  32,  36,  82,  41,  21,
    81,  25,  39,  50,  80,  18,  23,  82,  72,  56,  25,   7, 159,  90, 116,  92,  13,  44,  61,  57,  62,  26, 132,  72,  39,  10,
   122,  41,  52,  16,  17,  54,  20,  70,  18,  14,  95,  35,  67,  51,   5,  14,  55,  35,  48,  50,  36,  63, 127,  72,  31,   6,
    32,  30,  70,  43,  74,  53,  73,  18,  23,  22,  78,  89]
R=[[15, 15, 47, 23, 24, 22,  8, 25, 36, 13, 14, 48, 44, 29, 10, 41, 27, 14,  7, 44, 22, 24,  7, 33,  6, 19, 35, 32, 38,  6, 37, 24, 11, 26,
    28, 12,  6, 51, 16, 35, 46, 11, 28, 22, 33, 33, 27,  8, 13, 28, 18, 29, 22, 38, 22, 42, 16, 33, 18, 40, 45, 22, 16, 17, 26, 24, 12, 26,
    45, 25, 36, 44, 42, 49, 36, 16, 51, 34, 50, 14, 21, 36, 46, 43, 10, 19, 45, 30, 13, 12, 12, 31, 29, 45, 49, 49, 45, 15, 39, 15, 10,  7,
    40, 44, 11, 29, 20,  7, 41, 28, 19, 34, 25, 25, 31, 37, 14, 30, 22, 22, 33, 21, 35, 24, 46, 42, 27, 24, 24, 47, 45, 11, 28,  6, 30, 48,
    37,  9, 28, 32, 46, 51, 22, 39, 44, 47, 16, 22, 50, 32, 22, 47, 49, 25, 39, 25, 11, 22, 21, 48, 41, 41, 22, 15, 43,  9, 42,  9, 19, 51,
    50,  6, 14, 51, 15, 37, 25, 37, 34, 38, 27, 22, 20, 10, 26, 38, 46, 42, 20, 19, 50, 33, 39, 35, 15, 39, 43, 51, 44, 17, 29, 46, 28, 30,
    46, 40, 19, 32, 49, 49, 47, 19, 37, 31, 12,  7, 26, 23, 43, 17, 29,  6, 31, 12, 22, 31, 25, 39, 44, 32, 37, 17, 32, 24, 46, 25, 12,  6,
    11, 35, 22, 16,  7, 30, 37, 49, 45, 14, 42, 24, 43, 49, 19, 25, 22, 33, 48, 23, 10, 46, 21, 49, 34, 43, 48, 20, 26, 31, 30, 36, 31, 31,
    24,  8, 30, 31, 21, 30, 16,  6,  6, 50, 21, 34, 31, 18, 49, 49, 16, 40, 20, 25, 44, 44, 40, 24, 31, 35, 49, 14, 10, 48, 39, 27, 29, 28,
    13, 44, 12, 44, 38, 10, 45, 41, 10, 46, 45, 25,  7, 51, 24, 38, 22, 51,  9, 32, 25, 33, 38, 20, 32, 43, 35, 15, 20, 19, 12, 43, 15,  9,
    30, 35, 32, 19,  8, 39, 28, 13, 13, 49, 18, 11,  6, 49, 44, 17, 12, 46, 14, 45,  6, 12, 10, 48, 20, 18, 35, 18, 15, 48, 45, 44, 17, 28,
    30,  7, 44, 50, 39, 10, 25, 19, 48, 43, 16, 45, 51,  7, 20, 28, 37,  8, 21, 33,  9, 14, 18, 28, 14, 32, 51, 41, 40,  7, 46,  8, 49, 31,
    36, 44, 39, 13, 22, 12, 37, 49, 35, 45, 48, 22, 37, 35, 29, 27, 25, 37, 49, 34, 19, 11, 16, 51, 51, 19, 32, 47, 34, 48, 13, 45, 16, 40,
    50, 37, 10,  7, 40, 32, 44, 13, 18, 49, 25, 44, 11, 11, 28, 31, 24, 10, 22,  7, 24, 33, 22, 23, 33, 10, 39, 13, 51, 10, 28, 29, 45, 49,
    32, 41, 18, 14, 50,  7, 17, 29, 22, 30, 31, 27, 21,  6, 45, 28, 31, 19, 36, 21, 14, 43, 24, 32,  6, 45, 10, 43, 48, 27, 27, 38, 49, 25,
    18, 13, 10,  7, 40, 20,  8, 26,  9,  6, 10,  8, 27, 47, 39,  9, 30, 10, 23, 22, 31, 37, 18, 10, 21, 48, 38, 21, 18, 25, 28, 28, 35, 30,
    32, 32, 30, 12, 20, 37, 30, 38, 43, 37, 26, 46,  7, 36, 37, 22, 17, 34, 39, 41, 15, 44, 13, 15, 34, 10, 37, 25, 48, 15, 51, 20, 40, 25,
    11, 14, 44, 22, 32, 29, 16, 43, 44, 36, 51, 28, 22, 25, 23, 17,  9, 26, 30, 25, 26, 25, 26, 16, 51,  9,  8, 42, 43, 51, 33,  6, 43, 23,
    44, 25, 49, 10, 47, 49, 43, 35, 47, 32, 46, 28, 19, 47, 26, 28, 30, 38, 17,  6, 25, 21, 51, 26, 34, 38, 29, 16, 30, 21, 40,  8,  9, 33,
    25, 51, 32,  9, 15, 12, 15, 17, 30, 50,  6, 19, 51, 36, 20, 21, 48, 22,  6, 34, 22, 30, 41, 25,  8, 25, 19, 16, 27,  8, 33, 10, 31, 28,
    14, 36, 22, 32, 44, 36, 37, 13, 48, 41, 15, 15, 24, 40,  7, 48, 47, 36, 26, 24, 51, 22,  6, 32, 32, 45,  7, 27, 23, 40, 10, 21, 14, 21,
    12,  8, 25, 49, 25, 21, 25, 43, 29, 31, 14, 20, 44, 40, 30, 29, 19,  6, 32, 41, 32, 39, 18, 37, 39, 20, 49, 40,  6, 18, 30, 10, 26, 45,
    41, 38, 29, 41, 47, 29, 23, 21, 22, 31, 32, 22, 51, 13, 40, 17, 37, 48, 12, 13, 41, 42, 32, 12, 28, 25, 31, 22,  6, 31, 36, 42, 49, 50,
    23, 43, 10, 20, 49, 38, 33,  8, 25, 49, 40, 17, 49, 21, 10, 47, 13, 26, 29, 40, 19, 31, 35, 30, 30, 25, 40, 44, 51, 29, 32, 44, 33, 34,
     7, 25, 30, 49, 15, 29, 34, 12, 41, 28, 46, 22, 34, 18, 44, 37, 15, 19, 37, 32, 38, 26, 21, 27, 33, 15, 23, 42,  7, 40, 21, 39, 50, 31,
    43, 48, 50, 28, 27, 16, 22, 23, 26, 32, 30,  6, 39,  8, 41, 40, 22,  9, 49, 33, 24, 32, 33, 35, 31, 26, 21, 25, 41,  7, 26, 48, 34, 17,
    33, 37, 40, 47, 27, 11, 25, 50,  7, 11, 23, 16, 28, 31, 41,  6, 37,  6, 33, 30, 21, 28, 11, 32, 40, 47, 32, 38, 31,  8, 14, 28, 30, 14,
    22,  8, 37, 29, 46, 41, 14, 50, 26, 29, 18, 30, 37, 37, 31, 42, 36, 11, 20,  7, 41,  7,  9, 32, 15, 43, 50, 49, 26, 24, 29, 19, 11, 31,
    40, 33, 27, 37, 23, 22, 12, 45, 41, 17, 24, 23, 34, 51, 21, 25, 47, 45, 17, 20, 33, 37, 20, 13, 23, 20,  9, 26, 50, 28, 24, 46, 38, 11,
    36, 14, 25, 10, 24, 39, 50,  7, 29, 25, 21, 24, 45,  9],
